item_id;pedido_id;produto_id;quantidade;preco_unitario
3976;1351;9;1;12.0
3977;1351;7;2;7.0
3978;1352;4;2;22.0
3979;1352;8;2;3.5
3980;1352;5;2;25.0
3981;1352;8;3;3.5
3982;1353;12;1;9.0
3983;1353;5;1;25.0
3984;1354;4;1;22.0
3985;1354;1;1;15.0
3986;1354;12;1;9.0
3987;1354;12;1;9.0
3988;1355;12;3;9.0
3989;1355;10;2;8.0
3990;1355;2;1;18.0
3991;1355;10;1;8.0
3992;1356;5;1;25.0
3993;1356;10;3;8.0
3994;1357;3;3;20.0
3995;1357;11;2;10.0
3996;1357;9;3;12.0
3997;1357;1;2;15.0
3998;1357;1;3;15.0
3999;1358;10;1;8.0
4000;1359;10;2;8.0
4001;1359;2;3;18.0
4002;1359;1;1;15.0
4003;1359;11;1;10.0
4004;1360;8;1;3.5
4005;1360;13;2;7.5
4006;1360;8;1;3.5
4007;1360;13;3;7.5
4008;1361;10;2;8.0
4009;1361;7;2;7.0
4010;1361;12;2;9.0
4011;1361;9;3;12.0
4012;1361;6;3;5.0
4013;1362;1;2;15.0
4014;1362;13;2;7.5
4015;1362;3;2;20.0
4016;1362;11;2;10.0
4017;1362;7;2;7.0
4018;1363;8;2;3.5
4019;1363;7;3;7.0
4020;1363;7;1;7.0
4021;1364;13;3;7.5
4022;1364;2;1;18.0
4023;1364;9;1;12.0
4024;1364;7;3;7.0
4025;1364;10;3;8.0
4026;1365;8;2;3.5
4027;1365;11;3;10.0
4028;1365;9;1;12.0
4029;1365;1;2;15.0
4030;1366;5;2;25.0
4031;1366;8;1;3.5
4032;1367;7;3;7.0
4033;1368;11;1;10.0
4034;1368;7;2;7.0
4035;1368;12;2;9.0
4036;1369;4;1;22.0
4037;1369;3;1;20.0
4038;1370;1;1;15.0
4039;1371;7;3;7.0
4040;1372;9;2;12.0
4041;1373;4;3;22.0
4042;1373;9;3;12.0
4043;1374;6;2;5.0
4044;1374;4;3;22.0
4045;1374;5;3;25.0
4046;1375;2;3;18.0
4047;1375;5;3;25.0
4048;1375;6;3;5.0
4049;1376;9;2;12.0
4050;1377;10;1;8.0
4051;1377;12;3;9.0
4052;1378;3;2;20.0
4053;1379;13;1;7.5
4054;1379;4;3;22.0
4055;1379;9;1;12.0
4056;1379;9;2;12.0
4057;1379;6;3;5.0
4058;1380;13;3;7.5
4059;1380;3;1;20.0
4060;1380;6;1;5.0
4061;1381;11;3;10.0
4062;1381;3;2;20.0
4063;1381;4;1;22.0
4064;1381;4;1;22.0
4065;1382;9;3;12.0
4066;1383;5;2;25.0
4067;1383;5;2;25.0
4068;1383;1;2;15.0
4069;1383;8;3;3.5
4070;1383;7;3;7.0
4071;1384;13;3;7.5
4072;1384;8;1;3.5
4073;1384;11;3;10.0
4074;1385;7;1;7.0
4075;1385;6;3;5.0
4076;1386;4;1;22.0
4077;1386;10;3;8.0
4078;1386;5;1;25.0
4079;1387;10;2;8.0
4080;1387;7;3;7.0
4081;1388;6;1;5.0
4082;1388;10;3;8.0
4083;1389;13;1;7.5
4084;1390;9;2;12.0
4085;1391;2;2;18.0
4086;1391;9;3;12.0
4087;1391;8;1;3.5
4088;1392;13;2;7.5
4089;1392;5;3;25.0
4090;1392;4;2;22.0
4091;1392;4;1;22.0
4092;1392;10;3;8.0
4093;1393;6;1;5.0
4094;1393;12;1;9.0
4095;1393;1;1;15.0
4096;1394;5;1;25.0
4097;1394;10;2;8.0
4098;1394;9;2;12.0
4099;1394;13;2;7.5
4100;1395;6;2;5.0
4101;1395;2;1;18.0
4102;1396;6;3;5.0
4103;1396;10;3;8.0
4104;1397;11;1;10.0
4105;1398;5;3;25.0
4106;1398;5;2;25.0
4107;1398;2;2;18.0
4108;1398;9;3;12.0
4109;1398;10;1;8.0
4110;1399;8;1;3.5
4111;1400;8;3;3.5
4112;1400;6;2;5.0
4113;1400;13;1;7.5
4114;1400;1;2;15.0
4115;1401;10;1;8.0
4116;1401;10;1;8.0
4117;1401;7;2;7.0
4118;1402;12;2;9.0
4119;1402;2;2;18.0
4120;1402;8;3;3.5
4121;1403;9;1;12.0
4122;1403;10;3;8.0
4123;1403;3;1;20.0
4124;1403;2;2;18.0
4125;1403;5;3;25.0
4126;1404;9;1;12.0
4127;1405;6;3;5.0
4128;1406;12;1;9.0
4129;1406;13;1;7.5
4130;1406;13;2;7.5
4131;1406;2;3;18.0
4132;1407;3;3;20.0
4133;1407;11;2;10.0
4134;1407;11;3;10.0
4135;1408;11;1;10.0
4136;1409;2;3;18.0
4137;1409;12;2;9.0
4138;1409;13;1;7.5
4139;1409;3;2;20.0
4140;1409;4;1;22.0
4141;1410;9;2;12.0
4142;1410;4;2;22.0
4143;1410;3;3;20.0
4144;1411;13;2;7.5
4145;1411;7;1;7.0
4146;1411;9;2;12.0
4147;1411;6;1;5.0
4148;1412;1;1;15.0
4149;1412;1;2;15.0
4150;1412;3;2;20.0
4151;1412;13;1;7.5
4152;1412;13;2;7.5
4153;1413;4;3;22.0
4154;1413;9;3;12.0
4155;1414;4;3;22.0
4156;1414;1;1;15.0
4157;1414;1;1;15.0
4158;1414;4;2;22.0
4159;1415;6;2;5.0
4160;1415;12;3;9.0
4161;1415;11;3;10.0
4162;1415;12;1;9.0
4163;1415;3;2;20.0
4164;1416;4;3;22.0
4165;1417;7;3;7.0
4166;1417;11;1;10.0
4167;1418;13;1;7.5
4168;1418;13;3;7.5
4169;1418;12;2;9.0
4170;1418;5;3;25.0
4171;1419;9;1;12.0
4172;1420;8;1;3.5
4173;1420;1;1;15.0
4174;1421;2;2;18.0
4175;1421;8;3;3.5
4176;1421;2;3;18.0
4177;1422;2;2;18.0
4178;1423;1;1;15.0
4179;1423;8;1;3.5
4180;1423;9;2;12.0
4181;1423;4;1;22.0
4182;1423;9;3;12.0
4183;1424;9;2;12.0
4184;1424;8;3;3.5
4185;1424;5;1;25.0
4186;1424;7;2;7.0
4187;1425;2;2;18.0
4188;1425;5;1;25.0
4189;1426;9;1;12.0
4190;1427;5;1;25.0
4191;1427;3;3;20.0
4192;1427;10;2;8.0
4193;1428;11;1;10.0
4194;1428;11;1;10.0
4195;1428;3;3;20.0
4196;1428;6;3;5.0
4197;1429;5;2;25.0
4198;1429;9;2;12.0
4199;1429;8;2;3.5
4200;1429;6;1;5.0
4201;1430;13;3;7.5
4202;1431;11;3;10.0
4203;1431;12;1;9.0
4204;1431;11;2;10.0
4205;1432;10;1;8.0
4206;1432;4;2;22.0
4207;1433;8;3;3.5
4208;1434;3;1;20.0
4209;1434;2;1;18.0
4210;1435;3;3;20.0
4211;1435;2;2;18.0
4212;1435;4;3;22.0
4213;1435;3;3;20.0
4214;1436;4;1;22.0
4215;1436;7;2;7.0
4216;1437;8;3;3.5
4217;1437;13;1;7.5
4218;1437;2;2;18.0
4219;1438;3;3;20.0
4220;1438;5;1;25.0
4221;1438;1;2;15.0
4222;1438;7;3;7.0
4223;1438;11;1;10.0
4224;1439;4;3;22.0
4225;1439;1;2;15.0
4226;1439;3;3;20.0
4227;1440;4;3;22.0
4228;1440;7;1;7.0
4229;1441;12;3;9.0
4230;1442;10;2;8.0
4231;1442;12;3;9.0
4232;1442;7;2;7.0
4233;1442;7;3;7.0
4234;1443;4;2;22.0
4235;1443;1;2;15.0
4236;1443;8;3;3.5
4237;1443;3;2;20.0
4238;1443;2;3;18.0
4239;1444;8;3;3.5
4240;1445;5;2;25.0
4241;1446;10;3;8.0
4242;1446;3;2;20.0
4243;1446;4;2;22.0
4244;1447;1;2;15.0
4245;1447;9;2;12.0
4246;1448;3;3;20.0
4247;1448;4;1;22.0
4248;1448;13;3;7.5
4249;1449;8;2;3.5
4250;1449;12;1;9.0
4251;1450;1;1;15.0
4252;1450;11;3;10.0
4253;1450;8;3;3.5
4254;1451;9;3;12.0
4255;1452;2;1;18.0
4256;1452;11;3;10.0
4257;1452;6;3;5.0
4258;1452;8;2;3.5
4259;1453;10;2;8.0
4260;1453;1;3;15.0
4261;1454;5;3;25.0
4262;1454;13;3;7.5
4263;1454;9;2;12.0
4264;1454;13;1;7.5
4265;1454;13;3;7.5
4266;1455;13;3;7.5
4267;1455;10;2;8.0
4268;1455;11;2;10.0
4269;1455;1;3;15.0
4270;1455;1;1;15.0
4271;1456;1;3;15.0
4272;1457;2;3;18.0
4273;1457;3;2;20.0
4274;1457;5;1;25.0
4275;1458;6;3;5.0
4276;1458;11;2;10.0
4277;1458;2;2;18.0
4278;1459;6;2;5.0
4279;1460;4;3;22.0
4280;1460;3;1;20.0
4281;1460;3;1;20.0
4282;1460;8;2;3.5
4283;1460;12;3;9.0
4284;1461;10;1;8.0
4285;1461;9;1;12.0
4286;1461;8;1;3.5
4287;1461;2;1;18.0
4288;1461;7;2;7.0
4289;1462;13;1;7.5
4290;1462;6;3;5.0
4291;1462;5;3;25.0
4292;1463;4;1;22.0
4293;1463;10;2;8.0
4294;1464;13;3;7.5
4295;1464;12;1;9.0
4296;1464;12;3;9.0
4297;1464;6;3;5.0
4298;1465;12;2;9.0
4299;1465;5;3;25.0
4300;1466;1;1;15.0
4301;1466;4;3;22.0
4302;1466;9;2;12.0
4303;1466;7;2;7.0
4304;1466;12;1;9.0
4305;1467;13;1;7.5
4306;1467;3;2;20.0
4307;1468;1;2;15.0
4308;1468;2;1;18.0
4309;1468;8;2;3.5
4310;1468;7;1;7.0
4311;1469;8;1;3.5
4312;1469;2;3;18.0
4313;1470;13;2;7.5
4314;1470;10;2;8.0
4315;1471;12;2;9.0
4316;1471;12;3;9.0
4317;1472;4;1;22.0
4318;1472;9;3;12.0
4319;1473;10;3;8.0
4320;1474;2;2;18.0
4321;1474;6;3;5.0
4322;1474;1;2;15.0
4323;1474;13;3;7.5
4324;1474;13;1;7.5
4325;1475;5;1;25.0
4326;1475;5;2;25.0
4327;1475;12;1;9.0
4328;1475;6;3;5.0
4329;1476;8;3;3.5
4330;1476;5;2;25.0
4331;1476;3;1;20.0
4332;1476;12;3;9.0
4333;1476;8;3;3.5
4334;1477;11;2;10.0
4335;1478;13;3;7.5
4336;1479;2;3;18.0
4337;1480;2;3;18.0
4338;1481;10;1;8.0
4339;1481;7;3;7.0
4340;1482;13;2;7.5
4341;1482;5;3;25.0
4342;1482;4;3;22.0
4343;1482;1;2;15.0
4344;1482;5;2;25.0
4345;1483;5;1;25.0
4346;1483;10;3;8.0
4347;1483;4;2;22.0
4348;1484;11;3;10.0
4349;1484;7;2;7.0
4350;1484;4;1;22.0
4351;1484;11;1;10.0
4352;1485;13;2;7.5
4353;1486;2;3;18.0
4354;1486;13;3;7.5
4355;1486;4;2;22.0
4356;1486;13;1;7.5
4357;1486;3;3;20.0
4358;1487;8;1;3.5
4359;1488;7;1;7.0
4360;1489;12;2;9.0
4361;1490;8;2;3.5
4362;1491;3;2;20.0
4363;1492;10;2;8.0
4364;1492;5;3;25.0
4365;1492;6;2;5.0
4366;1492;2;3;18.0
4367;1493;5;2;25.0
4368;1493;4;2;22.0
4369;1493;2;1;18.0
4370;1493;10;1;8.0
4371;1493;9;1;12.0
4372;1494;6;1;5.0
4373;1495;11;1;10.0
4374;1496;1;3;15.0
4375;1497;10;3;8.0
4376;1498;1;3;15.0
4377;1498;1;3;15.0
4378;1499;9;2;12.0
4379;1499;2;3;18.0
4380;1500;10;1;8.0
4381;1500;10;3;8.0
4382;1500;6;1;5.0
4383;1501;3;3;20.0
4384;1502;1;1;15.0
4385;1502;3;2;20.0
4386;1502;3;1;20.0
4387;1503;8;3;3.5
4388;1503;6;2;5.0
4389;1503;13;3;7.5
4390;1503;5;1;25.0
4391;1504;7;1;7.0
4392;1504;8;2;3.5
4393;1504;7;2;7.0
4394;1505;5;1;25.0
4395;1505;7;2;7.0
4396;1505;8;1;3.5
4397;1505;6;2;5.0
4398;1505;3;3;20.0
4399;1506;9;1;12.0
4400;1506;11;2;10.0
4401;1507;7;1;7.0
4402;1507;3;1;20.0
4403;1508;3;2;20.0
4404;1509;4;2;22.0
4405;1510;6;2;5.0
4406;1510;2;2;18.0
4407;1510;9;2;12.0
4408;1510;2;2;18.0
4409;1511;2;1;18.0
4410;1511;7;1;7.0
4411;1511;11;2;10.0
4412;1511;2;1;18.0
4413;1512;4;2;22.0
4414;1512;13;2;7.5
4415;1512;11;3;10.0
4416;1512;2;2;18.0
4417;1512;4;2;22.0
4418;1513;11;2;10.0
4419;1514;11;1;10.0
4420;1515;5;3;25.0
4421;1515;10;3;8.0
4422;1515;13;1;7.5
4423;1515;12;3;9.0
4424;1516;13;1;7.5
4425;1516;13;3;7.5
4426;1516;5;2;25.0
4427;1516;3;1;20.0
4428;1517;4;3;22.0
4429;1517;13;2;7.5
4430;1517;6;1;5.0
4431;1517;8;1;3.5
4432;1518;4;3;22.0
4433;1518;7;1;7.0
4434;1519;1;2;15.0
4435;1519;7;1;7.0
4436;1519;4;1;22.0
4437;1520;9;1;12.0
4438;1520;3;3;20.0
4439;1520;3;2;20.0
4440;1521;4;1;22.0
4441;1522;11;1;10.0
4442;1522;7;1;7.0
4443;1523;5;1;25.0
4444;1523;6;2;5.0
4445;1523;8;2;3.5
4446;1523;10;2;8.0
4447;1524;2;3;18.0
4448;1525;10;2;8.0
4449;1525;13;2;7.5
4450;1526;13;3;7.5
4451;1526;4;2;22.0
4452;1526;7;3;7.0
4453;1526;1;1;15.0
4454;1526;8;2;3.5
4455;1527;8;3;3.5
4456;1527;9;1;12.0
4457;1528;5;2;25.0
4458;1529;3;2;20.0
4459;1529;8;2;3.5
4460;1529;6;2;5.0
4461;1530;8;1;3.5
4462;1530;5;1;25.0
4463;1530;9;1;12.0
4464;1530;6;2;5.0
4465;1531;6;3;5.0
4466;1531;4;1;22.0
4467;1531;12;2;9.0
4468;1531;9;3;12.0
4469;1531;10;2;8.0
4470;1532;13;2;7.5
4471;1532;1;1;15.0
4472;1533;3;3;20.0
4473;1534;4;3;22.0
4474;1535;8;2;3.5
4475;1535;11;2;10.0
4476;1535;10;2;8.0
4477;1535;5;3;25.0
4478;1536;5;2;25.0
4479;1537;2;3;18.0
4480;1538;4;2;22.0
4481;1538;5;3;25.0
4482;1538;12;1;9.0
4483;1538;1;3;15.0
4484;1539;7;2;7.0
4485;1539;6;1;5.0
4486;1539;7;2;7.0
4487;1539;6;3;5.0
4488;1539;11;1;10.0
4489;1540;13;3;7.5
4490;1540;13;1;7.5
4491;1540;4;3;22.0
4492;1541;4;3;22.0
4493;1541;3;2;20.0
4494;1541;11;2;10.0
4495;1542;4;3;22.0
4496;1542;7;3;7.0
4497;1543;7;1;7.0
4498;1543;9;2;12.0
4499;1543;3;2;20.0
4500;1543;2;3;18.0
4501;1543;10;3;8.0
4502;1544;6;3;5.0
4503;1544;8;2;3.5
4504;1545;9;2;12.0
4505;1545;5;1;25.0
4506;1545;4;3;22.0
4507;1546;11;3;10.0
4508;1546;10;2;8.0
4509;1546;10;2;8.0
4510;1546;7;3;7.0
4511;1547;4;1;22.0
4512;1548;11;2;10.0
4513;1548;3;3;20.0
4514;1548;13;2;7.5
4515;1549;3;1;20.0
4516;1549;5;3;25.0
4517;1549;11;1;10.0
4518;1549;8;1;3.5
4519;1549;1;1;15.0
4520;1550;3;3;20.0
4521;1550;9;2;12.0
4522;1550;3;1;20.0
4523;1551;3;3;20.0
4524;1551;2;3;18.0
4525;1551;5;2;25.0
4526;1551;9;3;12.0
4527;1551;3;2;20.0
4528;1552;13;1;7.5
4529;1552;7;2;7.0
4530;1552;3;2;20.0
4531;1552;10;3;8.0
4532;1552;10;2;8.0
4533;1553;9;2;12.0
4534;1553;1;3;15.0
4535;1553;4;3;22.0
4536;1553;2;3;18.0
4537;1553;10;3;8.0
4538;1554;2;1;18.0
4539;1554;1;2;15.0
4540;1555;10;3;8.0
4541;1555;8;3;3.5
4542;1555;3;3;20.0
4543;1555;7;1;7.0
4544;1556;4;2;22.0
4545;1556;1;2;15.0
4546;1556;8;1;3.5
4547;1557;2;3;18.0
4548;1557;9;2;12.0
4549;1557;10;2;8.0
4550;1557;5;1;25.0
4551;1558;8;2;3.5
4552;1559;12;1;9.0
4553;1559;5;2;25.0
4554;1559;10;2;8.0
4555;1560;8;2;3.5
4556;1560;10;1;8.0
4557;1560;9;1;12.0
4558;1560;12;1;9.0
4559;1561;6;2;5.0
4560;1561;12;3;9.0
4561;1561;5;1;25.0
4562;1561;12;2;9.0
4563;1562;9;3;12.0
4564;1563;9;1;12.0
4565;1563;5;2;25.0
4566;1563;12;3;9.0
4567;1563;3;2;20.0
4568;1563;3;1;20.0
4569;1564;5;1;25.0
4570;1564;11;3;10.0
4571;1564;11;1;10.0
4572;1565;3;2;20.0
4573;1565;3;2;20.0
4574;1565;1;3;15.0
4575;1566;6;3;5.0
4576;1567;3;1;20.0
4577;1567;3;1;20.0
4578;1567;10;1;8.0
4579;1567;13;2;7.5
4580;1567;7;3;7.0
4581;1568;7;1;7.0
4582;1568;4;2;22.0
4583;1568;13;3;7.5
4584;1569;12;2;9.0
4585;1569;6;3;5.0
4586;1569;2;1;18.0
4587;1570;3;3;20.0
4588;1570;10;1;8.0
4589;1570;8;2;3.5
4590;1571;11;3;10.0
4591;1571;1;2;15.0
4592;1571;13;2;7.5
4593;1571;4;1;22.0
4594;1571;3;1;20.0
4595;1572;7;1;7.0
4596;1573;5;2;25.0
4597;1573;4;3;22.0
4598;1573;3;3;20.0
4599;1574;9;1;12.0
4600;1574;5;3;25.0
4601;1574;7;1;7.0
4602;1574;3;3;20.0
4603;1575;3;3;20.0
4604;1575;3;3;20.0
4605;1575;8;1;3.5
4606;1575;3;2;20.0
4607;1575;12;2;9.0
4608;1576;13;2;7.5
4609;1576;9;1;12.0
4610;1577;2;3;18.0
4611;1578;6;3;5.0
4612;1578;3;3;20.0
4613;1578;4;2;22.0
4614;1578;8;1;3.5
4615;1579;1;1;15.0
4616;1579;9;1;12.0
4617;1579;7;3;7.0
4618;1580;4;1;22.0
4619;1580;8;1;3.5
4620;1581;9;3;12.0
4621;1582;8;3;3.5
4622;1582;8;3;3.5
4623;1582;8;2;3.5
4624;1582;5;2;25.0
4625;1582;11;3;10.0
4626;1583;6;3;5.0
4627;1583;6;2;5.0
4628;1584;3;2;20.0
4629;1584;7;3;7.0
4630;1585;7;1;7.0
4631;1585;11;2;10.0
4632;1585;8;1;3.5
4633;1585;3;2;20.0
4634;1586;13;3;7.5
4635;1587;13;3;7.5
4636;1587;3;3;20.0
4637;1587;13;2;7.5
4638;1587;9;1;12.0
4639;1588;13;1;7.5
4640;1588;13;2;7.5
4641;1588;2;2;18.0
4642;1588;13;1;7.5
4643;1589;5;3;25.0
4644;1589;3;1;20.0
4645;1589;4;1;22.0
4646;1590;6;1;5.0
4647;1590;6;1;5.0
4648;1590;11;1;10.0
4649;1590;8;1;3.5
4650;1590;1;3;15.0
4651;1591;7;1;7.0
4652;1591;9;2;12.0
4653;1592;10;3;8.0
4654;1593;2;1;18.0
4655;1593;2;2;18.0
4656;1593;3;2;20.0
4657;1593;10;2;8.0
4658;1593;6;3;5.0
4659;1594;3;2;20.0
4660;1594;4;2;22.0
4661;1594;10;3;8.0
4662;1594;12;1;9.0
4663;1594;11;2;10.0
4664;1595;12;2;9.0
4665;1596;2;3;18.0
4666;1596;9;3;12.0
4667;1596;11;2;10.0
4668;1596;2;1;18.0
4669;1596;2;2;18.0
4670;1597;10;3;8.0
4671;1597;9;3;12.0
4672;1597;4;2;22.0
4673;1598;4;2;22.0
4674;1598;12;3;9.0
4675;1598;3;3;20.0
4676;1598;10;3;8.0
4677;1598;1;3;15.0
4678;1599;2;3;18.0
4679;1599;12;2;9.0
4680;1599;12;2;9.0
4681;1600;2;1;18.0
4682;1600;13;3;7.5
4683;1601;7;2;7.0
4684;1601;3;3;20.0
4685;1602;11;3;10.0
4686;1602;12;1;9.0
4687;1602;3;2;20.0
4688;1602;6;1;5.0
4689;1603;12;3;9.0
4690;1603;7;3;7.0
4691;1603;12;3;9.0
4692;1604;7;2;7.0
4693;1604;4;3;22.0
4694;1605;6;1;5.0
4695;1605;10;2;8.0
4696;1605;9;1;12.0
4697;1605;3;1;20.0
4698;1605;4;2;22.0
4699;1606;10;1;8.0
4700;1607;1;3;15.0
4701;1608;9;2;12.0
4702;1608;8;3;3.5
4703;1608;11;2;10.0
4704;1609;11;2;10.0
4705;1609;10;3;8.0
4706;1609;6;2;5.0
4707;1609;13;3;7.5
4708;1610;8;2;3.5
4709;1610;3;3;20.0
4710;1610;12;2;9.0
4711;1610;1;1;15.0
4712;1610;7;2;7.0
4713;1611;13;1;7.5
4714;1611;2;3;18.0
4715;1611;3;3;20.0
4716;1612;10;2;8.0
4717;1613;12;1;9.0
4718;1613;9;2;12.0
4719;1613;2;3;18.0
4720;1614;7;2;7.0
4721;1614;12;1;9.0
4722;1614;1;1;15.0
4723;1614;8;3;3.5
4724;1614;13;3;7.5
4725;1615;4;2;22.0
4726;1615;11;2;10.0
4727;1616;5;3;25.0
4728;1616;7;1;7.0
4729;1616;9;3;12.0
4730;1616;6;1;5.0
4731;1616;5;2;25.0
4732;1617;9;1;12.0
4733;1617;1;2;15.0
4734;1618;2;3;18.0
4735;1618;8;3;3.5
4736;1619;2;1;18.0
4737;1619;3;1;20.0
4738;1620;10;2;8.0
4739;1620;3;3;20.0
4740;1620;11;3;10.0
4741;1621;7;3;7.0
4742;1622;11;1;10.0
4743;1622;8;3;3.5
4744;1622;8;3;3.5
4745;1623;3;2;20.0
4746;1624;2;1;18.0
4747;1624;11;1;10.0
4748;1624;5;3;25.0
4749;1624;1;2;15.0
4750;1624;3;2;20.0
4751;1625;2;2;18.0
4752;1625;13;2;7.5
4753;1625;1;2;15.0
4754;1625;4;3;22.0
4755;1626;6;1;5.0
4756;1626;6;2;5.0
4757;1626;3;1;20.0
4758;1626;8;2;3.5
4759;1626;5;1;25.0
4760;1627;3;3;20.0
4761;1627;5;1;25.0
4762;1627;6;1;5.0
4763;1628;11;2;10.0
4764;1628;12;3;9.0
4765;1628;5;3;25.0
4766;1629;13;1;7.5
4767;1630;7;1;7.0
4768;1630;7;1;7.0
4769;1630;2;1;18.0
4770;1631;12;3;9.0
4771;1631;1;1;15.0
4772;1632;5;1;25.0
4773;1632;10;1;8.0
4774;1632;10;2;8.0
4775;1633;10;2;8.0
4776;1634;13;1;7.5
4777;1635;5;1;25.0
4778;1635;9;1;12.0
4779;1636;6;2;5.0
4780;1637;5;2;25.0
4781;1637;5;2;25.0
4782;1637;1;1;15.0
4783;1637;4;3;22.0
4784;1638;9;3;12.0
4785;1638;11;1;10.0
4786;1638;6;1;5.0
4787;1638;8;2;3.5
4788;1638;13;3;7.5
4789;1639;13;1;7.5
4790;1639;3;3;20.0
4791;1639;7;2;7.0
4792;1640;13;1;7.5
4793;1640;7;1;7.0
4794;1640;1;3;15.0
4795;1640;13;1;7.5
4796;1641;6;1;5.0
4797;1641;9;1;12.0
4798;1641;8;2;3.5
4799;1642;10;3;8.0
4800;1642;13;3;7.5
4801;1642;7;2;7.0
4802;1642;3;2;20.0
4803;1643;7;3;7.0
4804;1643;12;1;9.0
4805;1643;3;3;20.0
4806;1644;10;1;8.0
4807;1644;6;1;5.0
4808;1645;13;1;7.5
4809;1646;11;2;10.0
4810;1647;4;2;22.0
4811;1647;12;1;9.0
4812;1648;10;2;8.0
4813;1648;4;1;22.0
4814;1648;4;2;22.0
4815;1648;12;1;9.0
4816;1649;3;1;20.0
4817;1649;13;3;7.5
4818;1649;13;1;7.5
4819;1649;13;2;7.5
4820;1649;6;3;5.0
4821;1650;8;2;3.5
4822;1650;12;2;9.0
4823;1650;5;1;25.0
4824;1650;13;2;7.5
4825;1651;11;2;10.0
4826;1652;11;3;10.0
4827;1652;1;2;15.0
4828;1652;8;2;3.5
4829;1652;13;2;7.5
4830;1652;4;3;22.0
4831;1653;12;2;9.0
4832;1653;4;1;22.0
4833;1653;11;2;10.0
4834;1654;11;1;10.0
4835;1654;11;2;10.0
4836;1654;2;1;18.0
4837;1654;5;3;25.0
4838;1654;11;1;10.0
4839;1655;4;3;22.0
4840;1655;7;2;7.0
4841;1655;7;3;7.0
4842;1655;8;1;3.5
4843;1656;6;3;5.0
4844;1656;2;1;18.0
4845;1657;7;1;7.0
4846;1657;9;3;12.0
4847;1657;1;3;15.0
4848;1658;11;2;10.0
4849;1658;9;1;12.0
4850;1658;2;3;18.0
4851;1658;13;3;7.5
4852;1659;6;1;5.0
4853;1659;4;2;22.0
4854;1659;5;1;25.0
4855;1660;11;2;10.0
4856;1660;2;3;18.0
4857;1660;3;2;20.0
4858;1660;9;2;12.0
4859;1660;9;1;12.0
4860;1661;12;1;9.0
4861;1662;5;1;25.0
4862;1662;7;3;7.0
4863;1662;2;1;18.0
4864;1662;4;1;22.0
4865;1663;4;1;22.0
4866;1663;6;2;5.0
4867;1664;2;3;18.0
4868;1664;1;2;15.0
4869;1664;9;3;12.0
4870;1664;12;1;9.0
4871;1664;9;1;12.0
4872;1665;1;1;15.0
4873;1665;1;1;15.0
4874;1665;7;2;7.0
4875;1665;3;1;20.0
4876;1666;11;3;10.0
4877;1666;11;1;10.0
4878;1667;1;3;15.0
4879;1667;1;3;15.0
4880;1667;2;3;18.0
4881;1667;3;1;20.0
4882;1668;10;2;8.0
4883;1668;1;1;15.0
4884;1668;9;1;12.0
4885;1668;8;2;3.5
4886;1668;10;2;8.0
4887;1669;12;3;9.0
4888;1669;1;2;15.0
4889;1669;1;3;15.0
4890;1669;6;3;5.0
4891;1670;8;3;3.5
4892;1670;3;2;20.0
4893;1670;9;1;12.0
4894;1671;7;2;7.0
4895;1671;3;3;20.0
4896;1671;11;1;10.0
4897;1671;1;1;15.0
4898;1671;6;1;5.0
4899;1672;2;3;18.0
4900;1672;10;1;8.0
4901;1672;9;2;12.0
4902;1672;7;1;7.0
4903;1673;2;3;18.0
4904;1674;3;1;20.0
4905;1674;10;2;8.0
4906;1674;5;3;25.0
4907;1674;8;1;3.5
4908;1675;11;2;10.0
4909;1675;5;1;25.0
4910;1675;4;3;22.0
4911;1676;7;3;7.0
4912;1676;2;1;18.0
4913;1677;10;1;8.0
4914;1677;3;1;20.0
4915;1678;7;2;7.0
4916;1678;6;2;5.0
4917;1679;9;1;12.0
4918;1680;10;1;8.0
4919;1680;10;1;8.0
4920;1680;5;2;25.0
4921;1681;6;2;5.0
4922;1681;11;2;10.0
4923;1681;6;2;5.0
4924;1681;6;1;5.0
4925;1681;11;1;10.0
4926;1682;12;1;9.0
4927;1682;5;1;25.0
4928;1683;9;2;12.0
4929;1683;7;1;7.0
4930;1683;2;1;18.0
4931;1684;8;2;3.5
4932;1684;8;3;3.5
4933;1684;10;3;8.0
4934;1684;12;1;9.0
4935;1685;13;2;7.5
4936;1686;11;2;10.0
4937;1686;7;3;7.0
4938;1686;5;3;25.0
4939;1687;8;3;3.5
4940;1687;8;3;3.5
4941;1687;6;3;5.0
4942;1688;8;3;3.5
4943;1688;1;3;15.0
4944;1688;8;2;3.5
4945;1688;8;2;3.5
4946;1688;9;1;12.0
4947;1689;9;2;12.0
4948;1689;5;2;25.0
4949;1689;2;3;18.0
4950;1690;1;2;15.0
4951;1690;2;2;18.0
4952;1690;13;2;7.5
4953;1690;6;3;5.0
4954;1690;4;3;22.0
4955;1691;7;2;7.0
4956;1692;2;2;18.0
4957;1693;7;1;7.0
4958;1693;8;1;3.5
4959;1693;6;1;5.0
4960;1693;3;1;20.0
4961;1694;11;1;10.0
4962;1694;11;1;10.0
4963;1694;12;2;9.0
4964;1694;3;2;20.0
4965;1694;9;3;12.0
4966;1695;13;1;7.5
4967;1695;8;3;3.5
4968;1695;9;1;12.0
4969;1695;9;2;12.0
4970;1695;13;1;7.5
4971;1696;2;1;18.0
4972;1696;4;3;22.0
4973;1697;6;1;5.0
